ocid,id,title,description,status,procurementMethod,tenderPeroid/startDate,tenderPeroid/endDate,procuringEntity/name,procuringEntity/id
ocds-ngfbwp-16520183,16520183,Tender Ref 16/03601 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. INSTITUTUL DE CARDIOLOGIE,1003600150613
ocds-ngfbwp-16523356,16523356,Tender Ref 16/03604 Bulletin 97,,Executarea contractului,Licitaţie publică,,,Primaria satului Budesti,1007601008384
ocds-ngfbwp-16526781,16526781,Tender Ref 16/03606 Bulletin 100,,Executarea contractului,Cerere a ofertelor de preţuri,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16526792,16526792,Tender Ref 16/03607 Bulletin 1,,Executarea contractului,Licitaţie publică,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16527706,16527706,Tender Ref 16/03608 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. Spitalul Clinic de Psihiatrie,1003600150554
ocds-ngfbwp-16529786,16529786,Tender Ref 16/03609 Bulletin 95,,Executarea contractului,Licitaţie publică,,,INSPECŢIA FINANCIARĂ,1006601001159
ocds-ngfbwp-16529803,16529803,Tender Ref 16/03610 Bulletin 96,,Executarea contractului,Licitaţie publică,,,PROCURATURA GENERALĂ A REPUBLICII MOLDOVA,1006601003865
ocds-ngfbwp-16532460,16532460,Tender Ref 16/03611 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. CENTRUL DE SĂNĂTATE CAHUL,1013603001636
ocds-ngfbwp-16533611,16533611,Tender Ref 16/03612 Bulletin 95,,Executarea contractului,Cerere a ofertelor de preţuri,,,Casa Naţională de Asigurări Sociale,1004600030235
ocds-ngfbwp-16538460,16538460,Tender Ref 16/03614 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,"I.M.S.P. SPITALUL CLINIC MUNICIPAL DE COPII ""VALENTIN IGNATENCO""",1003600152640
ocds-ngfbwp-16544052,16544052,Tender Ref 16/03615 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,DIRECŢIA CULTURĂ A PRIMĂRIEI MUNICIPIULUI CHIŞINĂU,1007601010585
ocds-ngfbwp-16547548,16547548,Tender Ref 16/03616 Bulletin 96,,Executarea contractului,Licitaţie publică,,,Consiliul Raional Nisporeni,1007601004788
ocds-ngfbwp-16547822,16547822,Tender Ref 16/03617 Bulletin 96,,Executarea contractului,Licitaţie publică,,,I.M.S.P. Asociația Medicală Teritorială Centru,1003600153267
ocds-ngfbwp-16549520,16549520,Tender Ref 16/03619 Bulletin 97,,Executarea contractului,Licitaţie publică,,,IMSP AMT Ciocana,1003600152743
ocds-ngfbwp-16549657,16549657,Tender Ref 16/03620 Bulletin 101,,Evaluarea ofertelor,Licitaţie publică,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16551325,16551325,Tender Ref 16/03621 Bulletin 95,,Executarea contractului,Licitaţie publică,,,SECRETARIATUL PARLAMENTULUI REPUBLICII MOLDOVA,1006601003762
ocds-ngfbwp-16551440,16551440,Tender Ref 16/03622 Bulletin 8,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP CMF mun.Balti,1003602150710
ocds-ngfbwp-16554452,16554452,Tender Ref 16/03623 Bulletin 95,,Executarea contractului,Cerere a ofertelor de preţuri,,,INSPECŢIA FINANCIARĂ,1006601001159
ocds-ngfbwp-16555323,16555323,Tender Ref 16/03624 Bulletin 95,,Executarea contractului,Licitaţie publică,,,I.M.S.P. Asociația Medicală Teritorială Centru,1003600153267
ocds-ngfbwp-16561834,16561834,Tender Ref 16/03626 Bulletin 2,,Executarea contractului,Licitaţie publică,,,PRIMĂRIA ORAŞULUI EDINEŢ,1007601004984
ocds-ngfbwp-16563101,16563101,Tender Ref 16/03627 Bulletin 95,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP SR Telenesti,1003606150040
ocds-ngfbwp-16563732,16563732,Tender Ref 16/03628 Bulletin 96,,Executarea contractului,Licitaţie publică,,,SERVICIUL VAMAL AL REPUBLICII MOLDOVA,1006601000185
ocds-ngfbwp-16563750,16563750,Tender Ref 16/03629 Bulletin 95,,Executarea contractului,Licitaţie publică,,,IMSP Centrul Republican de Diagnosticare Medicală,1003600150196
ocds-ngfbwp-16564069,16564069,Tender Ref 16/03630 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,"IMSP Institutul de Ftiziopneumologie ""Chiril Draganiuc""",1003600151724
ocds-ngfbwp-16569361,16569361,Tender Ref 16/03631 Bulletin 96,,Executarea contractului,Licitaţie publică,,,IMSP SCM nr.1,1003600152673
ocds-ngfbwp-16570065,16570065,Tender Ref 16/03632 Bulletin 96,,Executarea contractului,Licitaţie publică,,,IMSP Institutul Oncologic,1003600151023
ocds-ngfbwp-16572865,16572865,Tender Ref 16/03633 Bulletin 97,,Procedura finalizată,Licitaţie publică,,,I.P.N.A. COMPANIA TELERADIO-MOLDOVA,1004600050558
ocds-ngfbwp-16575407,16575407,Tender Ref 16/03635 Bulletin 96,,Procedura finalizată,Cerere a ofertelor de preţuri,,,"I.M.S.P. SPITALUL CLINIC MUNICIPAL ""SFÂNTA TREIME""",1003600152592
ocds-ngfbwp-16575990,16575990,Tender Ref 16/03636 Bulletin 98,,Executarea contractului,Licitaţie publică,,,SECRETARIATUL PARLAMENTULUI REPUBLICII MOLDOVA,1006601003762
ocds-ngfbwp-16576210,16576210,Tender Ref 16/03637 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,Casa Naţională de Asigurări Sociale,1004600030235
ocds-ngfbwp-16577851,16577851,Tender Ref 16/03638 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,," Consiliul raional Rezina",1007601011412
ocds-ngfbwp-16578128,16578128,Tender Ref 16/03639 Bulletin 96,,Executarea contractului,Licitaţie publică,,,ÎM Direcţia Construcţii Capitale,1003600096694
ocds-ngfbwp-16580033,16580033,Tender Ref 16/03640 Bulletin 96,,Executarea contractului,Licitaţie publică,,,I.P. CENTRUL REPUBLICAN DE DIAGNOSTICĂ VETERINARĂ,1005600030818
ocds-ngfbwp-16583447,16583447,Tender Ref 16/03641 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP Spitalul Raional Cantemir,1003603150382
ocds-ngfbwp-16584077,16584077,Tender Ref 16/03642 Bulletin 96,,Anulată,Cerere a ofertelor de preţuri,,,DEPARTAMENTUL DOTĂRI AL MINISTERULUI APĂRĂRII,1006601001229
ocds-ngfbwp-16585889,16585889,Tender Ref 16/03643 Bulletin 96,,Executarea contractului,Licitaţie publică,,,I.M.S.P. Asociația Medicală Teritorială Centru,1003600153267
ocds-ngfbwp-16585900,16585900,Tender Ref 16/03644 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,DEPARTAMENTUL DOTĂRI AL MINISTERULUI APĂRĂRII,1006601001229
ocds-ngfbwp-16585930,16585930,Tender Ref 16/03645 Bulletin 96,,Executarea contractului,Licitaţie publică,,,I.M.S.P. Asociația Medicală Teritorială Centru,1003600153267
ocds-ngfbwp-16586029,16586029,Tender Ref 16/03646 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,ASEM,1007600005951
ocds-ngfbwp-16586670,16586670,Tender Ref 16/03647 Bulletin 96,,Executarea contractului,Licitaţie publică,,,DIRECŢIA GENERALĂ TRANSPORT PUBLIC ŞI CĂI DE COMUNICAŢIE,1007601009657
ocds-ngfbwp-16587441,16587441,Tender Ref 16/03649 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,CONSILIUL RAIONAL LEOVA,1007601004102
ocds-ngfbwp-16589150,16589150,Tender Ref 16/03650 Bulletin 97,,Executarea contractului,Licitaţie publică,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16591318,16591318,Tender Ref 16/03651 Bulletin 96,,Executarea contractului,Licitaţie publică,,,IMSP Centrul Republican de Diagnosticare Medicală,1003600150196
ocds-ngfbwp-16599647,16599647,Tender Ref 16/03652 Bulletin 6,,Procedura finalizată,Cerere a ofertelor de preţuri,,,PRIMĂRIA COMUNEI CRUZEŞTI,1007601009392
ocds-ngfbwp-16607393,16607393,Tender Ref 16/03653 Bulletin 97,,Executarea contractului,Licitaţie publică,,,I.M.S.P. Asociația Medicală Teritorială Centru,1003600153267
ocds-ngfbwp-16608144,16608144,Tender Ref 16/03654 Bulletin 97,,Procedura finalizată,Cerere a ofertelor de preţuri,,,DIRECŢIA CULTURĂ A PRIMĂRIEI MUNICIPIULUI CHIŞINĂU,1007601010585
ocds-ngfbwp-16609358,16609358,Tender Ref 16/03655 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,CONSILIUL RAIONAL LEOVA,1007601004102
ocds-ngfbwp-16619242,16619242,Tender Ref 16/03656 Bulletin 2,,Evaluarea ofertelor,Licitaţie publică,,,Casa Naţională de Asigurări Sociale,1004600030235
ocds-ngfbwp-16622570,16622570,Tender Ref 16/03657 Bulletin 97,,Evaluarea ofertelor,Licitaţie publică,,,IMSP Centrul Republican de Diagnosticare Medicală,1003600150196
ocds-ngfbwp-16624738,16624738,Tender Ref 16/03658 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,SERVICIUL DE INFORMAŢII ŞI SECURITATE AL REPUBLICII MOLDOVA,1006601000439
ocds-ngfbwp-16624941,16624941,Tender Ref 16/03659 Bulletin 97,,Executarea contractului,Licitaţie publică,,,Departamentul Instituțiilor Penitenciare,1006601001012
ocds-ngfbwp-16626928,16626928,Tender Ref 16/03660 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. SPITALUL DE PSIHIATRIE BĂLŢI,1003602150662
ocds-ngfbwp-16627830,16627830,Tender Ref 16/03662 Bulletin 97,,Executarea contractului,Licitaţie publică,,,I.M.S.P. SPITALUL RAIONAL IALOVENI,1003600157232
ocds-ngfbwp-16629268,16629268,Tender Ref 16/03663 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,Consiliul raional  Telenești,1007601005556
ocds-ngfbwp-16629746,16629746,Tender Ref 16/03664 Bulletin 96,,Executarea contractului,Cerere a ofertelor de preţuri,,,Î.S. CENTRUL INFORMAŢIONAL AGRICOL,1007600021070
ocds-ngfbwp-16630010,16630010,Tender Ref 16/03665 Bulletin 97,,Executarea contractului,Licitaţie publică,,,Primaria Hincesti ,1007601004054
ocds-ngfbwp-16632120,16632120,Tender Ref 16/03666 Bulletin 96,,Executarea contractului,Licitaţie publică,,,SERVICIUL VAMAL AL REPUBLICII MOLDOVA,1006601000185
ocds-ngfbwp-16634717,16634717,Tender Ref 16/03667 Bulletin 99,,Executarea contractului,Cerere a ofertelor de preţuri,,,UNIVERSITATEA TEHNICĂ A MOLDOVEI,1007600001506
ocds-ngfbwp-16635149,16635149,Tender Ref 16/03668 Bulletin 96,,Executarea contractului,Licitaţie publică,,,I.M.S.P. Asociația Medicală Teritorială Centru,1003600153267
ocds-ngfbwp-16635169,16635169,Tender Ref 16/03669 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,CONSILIUL RAIONAL BRICENI,1007601010840
ocds-ngfbwp-16636833,16636833,Tender Ref 16/03670 Bulletin 6,,Executarea contractului,Licitaţie publică,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16641781,16641781,Tender Ref 16/03671 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,DIRECŢIA CULTURĂ A PRIMĂRIEI MUNICIPIULUI CHIŞINĂU,1007601010585
ocds-ngfbwp-16642979,16642979,Tender Ref 16/03672 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,Curtea de Conturi,1007601001330
ocds-ngfbwp-16643454,16643454,Tender Ref 16/03673 Bulletin 97,,Executarea contractului,Licitaţie publică,,,SERVICIUL VAMAL AL REPUBLICII MOLDOVA,1006601000185
ocds-ngfbwp-16643465,16643465,Tender Ref 16/03674 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.P. CENTRUL REPUBLICAN DE DIAGNOSTICĂ VETERINARĂ,1005600030818
ocds-ngfbwp-16644075,16644075,Tender Ref 16/03675 Bulletin 97,,Executarea contractului,Licitaţie publică,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16646625,16646625,Tender Ref 16/03676 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,Curtea de Conturi,1007601001330
ocds-ngfbwp-16648596,16648596,Tender Ref 16/03677 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP SCM nr.1,1003600152673
ocds-ngfbwp-16650217,16650217,Tender Ref 16/03678 Bulletin 97,,Executarea contractului,Licitaţie publică,,,PRIMĂRIA ORAŞULUI IALOVENI,1007601008568
ocds-ngfbwp-16654945,16654945,Tender Ref 16/03679 Bulletin 98,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-16659047,16659047,Tender Ref 16/03680 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,"IMSP ""Spitalul raional Edineţ""",0100360415081
ocds-ngfbwp-16659150,16659150,Tender Ref 16/03681 Bulletin 101,,Executarea contractului,Licitaţie publică,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16659279,16659279,Tender Ref 16/03682 Bulletin 97,,Executarea contractului,Licitaţie publică,,,Serviciul Protecției Civile și Situațiilor Excepționale al MAI,1006601000543
ocds-ngfbwp-16661095,16661095,Tender Ref 16/03684 Bulletin 99,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. SPITALUL RAIONAL RÎŞCANI,1003602150754
ocds-ngfbwp-16662089,16662089,Tender Ref 16/03685 Bulletin 7,,Evaluarea ofertelor,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-16663017,16663017,Tender Ref 16/03686 Bulletin 97,,Procedura finalizată,Licitaţie publică,,,PROCURATURA GENERALĂ A REPUBLICII MOLDOVA,1006601003865
ocds-ngfbwp-16663438,16663438,Tender Ref 16/03687 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M. INSTITUŢIA MEDICO-SANITARĂ PUBLICĂ SPITALUL RAIONAL ŞTEFAN VODĂ,1003608150228
ocds-ngfbwp-16663571,16663571,Tender Ref 16/03688 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. INSTITUTUL DE NEUROLOGIE ŞI NEUROCHIRURGIE,1003600150602
ocds-ngfbwp-16669465,16669465,Tender Ref 16/03689 Bulletin 99,,Executarea contractului,Licitaţie publică,,,I.M.S.P. Spitalul Clinic de Psihiatrie,1003600150554
ocds-ngfbwp-16670209,16670209,Tender Ref 16/03690 Bulletin 100,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. SPITALUL RAIONAL LEOVA,1003605150283
ocds-ngfbwp-16670241,16670241,Tender Ref 16/03691 Bulletin 98,,Executarea contractului,Licitaţie publică,,,PRIMĂRIA MUNICIPIULUI BĂLŢI,1007601003161
ocds-ngfbwp-16670334,16670334,Tender Ref 16/03692 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. SPITALUL CLINIC MUNICIPAL BĂLŢI,1003602150732
ocds-ngfbwp-16673127,16673127,Tender Ref 16/03693 Bulletin 3,,Executarea contractului,Licitaţie publică,,,PRIMĂRIA ORAŞULUI DONDUŞENI,1007601006793
ocds-ngfbwp-16675186,16675186,Tender Ref 16/03694 Bulletin 97,,Executarea contractului,Licitaţie publică,,,IMSP Institutul Oncologic,1003600151023
ocds-ngfbwp-16679439,16679439,Tender Ref 16/03695 Bulletin 2,,Executarea contractului,Licitaţie publică,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16679816,16679816,Tender Ref 16/03696 Bulletin 100,,Executarea contractului,Licitaţie publică,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16679859,16679859,Tender Ref 16/03697 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. ASOCIAŢIA MEDICALĂ TERITORIALĂ BUIUCANI,1003600153131
ocds-ngfbwp-16680318,16680318,Tender Ref 16/03698 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,DIRECŢIA GENERALĂ PENTRU ADMINISTRAREA CLĂDIRILOR GUVERNULUI R.M.,1006601001045
ocds-ngfbwp-16684180,16684180,Tender Ref 16/03700 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP Spitalul Clinic Republican,1003600150783
ocds-ngfbwp-16686790,16686790,Tender Ref 16/03701 Bulletin 99,,Executarea contractului,Cerere a ofertelor de preţuri,,,"IMSP Institutul de Ftiziopneumologie ""Chiril Draganiuc""",1003600151724
ocds-ngfbwp-16688830,16688830,Tender Ref 16/03702 Bulletin 98,,Executarea contractului,Licitaţie publică,,,PRIMĂRIA MUN.COMRAT,1007601000285
ocds-ngfbwp-16691810,16691810,Tender Ref 16/03703 Bulletin 3,,Executarea contractului,Licitaţie publică,,,IMSP Spitalul Clinic Republican,1003600150783
ocds-ngfbwp-16694356,16694356,Tender Ref 16/03704 Bulletin 99,,Executarea contractului,Licitaţie publică,,,Centrul Național Anticorupție,1006601000222
ocds-ngfbwp-16696435,16696435,Tender Ref 16/03705 Bulletin 97,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-16696676,16696676,Tender Ref 16/03706 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,"I.M.S.P. SPITALUL CLINIC MUNICIPAL ""SFÂNTA TREIME""",1003600152592
ocds-ngfbwp-16696701,16696701,Tender Ref 16/03707 Bulletin 3,,Executarea contractului,Cerere a ofertelor de preţuri,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16696887,16696887,Tender Ref 16/03708 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,PRIMĂRIA ORAŞULUI VADUL LUI VODĂ,1007601010194
ocds-ngfbwp-16696898,16696898,Tender Ref 16/03709 Bulletin 98,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-16697337,16697337,Tender Ref 16/03710 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,CURTEA DE APEL CHIŞINĂU,1013601000059
ocds-ngfbwp-16702455,16702455,Tender Ref 16/03711 Bulletin 99,,Executarea contractului,Licitaţie publică,,,Departamentul Instituțiilor Penitenciare,1006601001012
ocds-ngfbwp-16703098,16703098,Tender Ref 16/03712 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. CENTRUL DE SĂNĂTATE RÎŞCANI,1008602000212
ocds-ngfbwp-16703660,16703660,Tender Ref 16/03713 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP Spitalul Clinic Republican,1003600150783
ocds-ngfbwp-16703839,16703839,Tender Ref 16/03714 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,SECRETARIATUL PARLAMENTULUI REPUBLICII MOLDOVA,1006601003762
ocds-ngfbwp-16707301,16707301,Tender Ref 16/03715 Bulletin 97,,Executarea contractului,Licitaţie publică,,,Primăria or. Nisporeni,1007601006737
ocds-ngfbwp-16708014,16708014,Tender Ref 16/03716 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,SPITALUL RAIONAL BASARABEASCA I.M.S.P.,1003605150353
ocds-ngfbwp-16709424,16709424,Tender Ref 16/03717 Bulletin 97,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-16715014,16715014,Tender Ref 16/03718 Bulletin 99,,Procedura finalizată,Licitaţie publică,,,PRIMĂRIA ORASULUI CAHUL,1007601008340
ocds-ngfbwp-16716108,16716108,Tender Ref 16/03719 Bulletin 97,,Executarea contractului,Licitaţie publică,,,I.M.S.P. ASOCIAŢIA MEDICALĂ TERITORIALĂ BUIUCANI,1003600153131
ocds-ngfbwp-16717141,16717141,Tender Ref 16/03720 Bulletin 97,,Executarea contractului,Licitaţie publică,,,DIRECŢIA GENERALĂ PENTRU ADMINISTRAREA CLĂDIRILOR GUVERNULUI R.M.,1006601001045
ocds-ngfbwp-16717418,16717418,Tender Ref 16/03721 Bulletin 2,,Evaluarea ofertelor,Licitaţie publică,,,CENTRUL PENTRU ACHIZIŢII PUBLICE CENTRALIZATE ÎN SĂNĂTATE,1016601000212
ocds-ngfbwp-16720279,16720279,Tender Ref 16/03722 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP Spitalul Raional Floresti,1003607150140
ocds-ngfbwp-16720925,16720925,Tender Ref 16/03723 Bulletin 98,,Executarea contractului,Licitaţie publică,,,Primaria Hincesti ,1007601004054
ocds-ngfbwp-16722495,16722495,Tender Ref 16/03724 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,I.M.S.P. CENTRUL DE SĂNĂTATE ŞTEFAN VODĂ,1007608003207
ocds-ngfbwp-16727063,16727063,Tender Ref 16/03725 Bulletin 101,,Executarea contractului,Licitaţie publică,,,Primaria Leova,1007601004135
ocds-ngfbwp-16727600,16727600,Tender Ref 16/03726 Bulletin 2,,Executarea contractului,Licitaţie publică,,,PRIMĂRIA ORAŞULUI TARACLIA,1007601006069
ocds-ngfbwp-16728190,16728190,Tender Ref 16/03727 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,CNPF,1007601001293
ocds-ngfbwp-16730479,16730479,Tender Ref 16/03728 Bulletin 99,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-16730701,16730701,Tender Ref 16/03729 Bulletin 97,,Executarea contractului,Cerere a ofertelor de preţuri,,,"IMSP""Spitalul raional Falesti""",1003602151120
ocds-ngfbwp-16732981,16732981,Tender Ref 16/03730 Bulletin 99,,Executarea contractului,Licitaţie publică,,,INSPECTORATUL ECOLOGIC DE STAT,1007601001271
ocds-ngfbwp-16733895,16733895,Tender Ref 16/03731 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,PRIMĂRIA MUNICIPIULUI BĂLŢI,1007601003161
ocds-ngfbwp-16736561,16736561,Tender Ref 16/03732 Bulletin 98,,Executarea contractului,Cerere a ofertelor de preţuri,,,IMSP Spitalul Clinic Republican,1003600150783
ocds-ngfbwp-16740584,16740584,Tender Ref 16/03733 Bulletin 100,,Executarea contractului,Licitaţie publică,,,IMSP INSTITUTUL DE MEDICINĂ URGENTĂ,1003600152606
ocds-ngfbwp-16746107,16746107,Tender Ref 16/03734 Bulletin 101,,Executarea contractului,Cerere a ofertelor de preţuri,,,CONSILIUL RAIONAL CIMIŞLIA,1007601008915
ocds-ngfbwp-16746162,16746162,Tender Ref 16/03735 Bulletin 98,,Procedura finalizată,Licitaţie publică,,,CENTRUL NAŢIONAL DE TRANSFUZIE A SÎNGELUI,1006601004242
ocds-ngfbwp-16746278,16746278,Tender Ref 16/03736 Bulletin 3,,Anulată,Licitaţie publică,,,I.P. SERVICIUL NAŢIONAL UNIC PENTRU APELURI DE URGENŢĂ 112,1016600011534
